goal,target,indicator,series_code,series_description,geo_area_code,geo_area_name,time_period,value,units,age,sex,location,nature,observation_status
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2010,3532,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2011,3582.36,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2011,3232.23,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2011,3723.85,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2012,3684.3,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2012,3284.63,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2012,3559.2,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2013,3342.95,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2013,3137.81,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2013,3459.89,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2014,3141.18,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2014,3253.65,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2014,2943.23,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2015,3134.24,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2015,2961.09,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2015,3233.64,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2016,2979.45,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2016,2784.41,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2016,2907.57,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2017,3003.42,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2017,2920.97,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2017,3052.19,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2019,2695.6,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2019,2728.24,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2019,2707.97,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2020,2691.16,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2020,2322.77,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2020,2464.2,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2021,2408,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2021,2721,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",484,Mexico,2021,2529,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2000,35.1,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2001,44.6,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2001,6.6,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2001,54.1,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2002,48.4,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2002,6.3,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2002,40,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2003,28.4,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2003,4.2,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2003,34.8,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2004,33.4,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2004,3.9,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2004,27.4,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2005,29,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2005,24,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2005,3,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2006,36,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2006,4,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2006,29,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2007,23,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2007,2.37,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2007,29,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2008,0,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2008,915.76,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2008,180.79,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2008,180.47,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2008,0,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2008,0,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2008,763.42,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2008,762.69,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2008,916.43,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2009,88.6,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2009,814.69,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2009,654.26,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2009,656.33,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2009,33.56,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2009,0,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2009,150.81,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2009,152.12,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2009,813.48,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2010,580.81,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2010,578.91,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2010,718.93,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2010,135.2,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2010,717.78,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2010,148.19,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2010,147.17,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2010,40.13,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2010,77.69,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2011,360.94,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2011,727.74,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2011,584.55,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2011,586.02,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2011,213.9,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2011,96.26,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2011,144.1,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2011,144.54,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2011,726.89,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2012,177.61,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2012,171.21,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2012,313.07,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2012,579.59,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2012,578.4,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2012,713.57,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2012,713.03,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2012,177.68,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2012,503.2,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2013,1384.18,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2013,202.58,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2013,1387.17,PER_100000_EMP,15+,MALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2013,1168.79,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2013,1173.45,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2013,116.32,PER_100000_EMP,15+,BOTHSEX,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2013,51.08,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2013,512.55,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2013,517.28,PER_100000_EMP,15+,FEMALE,,C,A
8,8.8,8.8.1,SL_EMP_INJUR,"Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",792,Türkiye,2014,642.69,PER_100000_EMP,15+,FEMALE,,C,A
